baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000004700	1020.50664844786	-0.0532134891212579	0.106000898699245	0.251977901689088	0.615685806648063	0.755168968177983
ENSG00000004766	1790.15123395601	-0.190267486887849	0.110246965068036	2.97598610153024	0.0845086121916031	0.189078772354512
ENSG00000004777	94.2007857474488	-1.47543114890807	0.860465718481278	2.81456489122455	0.093412222415424	0.204228691269268
ENSG00000004779	1592.70386879991	0.100196557311345	0.0885986948335033	1.27865734874622	0.258148827890042	0.425903762531485
ENSG00000004799	321.340850942492	0.188106595958109	0.192080013160315	0.958271782647977	0.32762268531946	0.502879768350165
ENSG00000004838	25.5495220690706	-1.15957999552686	0.537658867575807	4.60637455273052	0.0318533079282417	0.0888261621827638
ENSG00000004848	44.1017084823885	0.65724901073806	0.369276187993019	3.16199275090133	0.0753711278615365	0.173423485962893
ENSG00000004864	1193.24693858404	-0.530740099935725	0.111078977510711	22.736774178277	1.85778353326136e-06	1.68025121650583e-05
ENSG00000004866	426.811593303514	-0.172109893331698	0.131037111150789	1.72462224751984	0.189099145872757	0.340457090074444
ENSG00000004897	2882.91241428532	0.143675556094594	0.100537648760116	2.04107220054102	0.153101697579273	0.292813759062832
ENSG00000004961	481.896156279921	0.422544224182173	0.141026286826299	8.95430719669175	0.00276816145499615	0.0117137934035019
ENSG00000004975	749.60771381295	-0.0837763022608981	0.103927658520483	0.649756041841627	0.42019991445138	0.594742381163513
ENSG00000005001	657.772117764561	-0.0461808418276533	0.109262480864031	0.178637890597479	0.672546438340095	0.796587862411984
ENSG00000005007	3170.60698209084	-0.177812214755566	0.0786819257786144	5.10439808225424	0.0238652583006792	0.0702133979561345
ENSG00000005020	2237.49176035674	-0.135494525730582	0.0913618701249956	2.19850718270058	0.138144463997245	0.271553979847041
ENSG00000005022	3827.44602922273	0.19086058729518	0.0823321230860586	5.37050971957781	0.0204799919549698	0.0621404678789495
ENSG00000005059	485.644912586697	0.137814766538884	0.14633433170931	0.886692519981906	0.346375180187967	0.522352470252989
ENSG00000005073	315.89007568138	0.264680997811538	0.153121569228618	2.98710985846981	0.0839298410587787	0.188160750671685
ENSG00000005075	890.703533024712	-0.387049060888013	0.0947343733698986	16.6714180744657	4.44456250697386e-05	0.000305961139192318
ENSG00000005100	852.574001845728	-0.159728849633582	0.116236358235879	1.88790598086538	0.169438295419449	0.315110853194897
ENSG00000005156	821.86624286499	0.0353947090644074	0.12782885039371	0.0768843329460793	0.781564929124821	0.869856353453406
ENSG00000005175	809.368842837304	0.0833897094942156	0.128904587736119	0.418674759579247	0.517599055221052	0.677100878884337
ENSG00000005187	592.905973197102	-0.648522423202426	0.1186766483196	29.7473760100912	4.92172023592797e-08	5.79104582107829e-07
ENSG00000005189	84.8412649655149	-0.509503588781512	0.331366656866265	2.35532390884811	0.124855949085222	0.252679356122806
ENSG00000005194	1050.97567867161	0.330487605500449	0.0997969530718485	10.9536071009292	0.000934215728539443	0.00456434877808269
ENSG00000005206	930.495982346565	-0.354555001623093	0.111702506395423	10.0543840377495	0.00151985825335287	0.00699546769813226
ENSG00000005238	129.128211143298	0.875229637027682	0.231359842036566	14.2329235958956	0.000161519745613792	0.00096499551363604
ENSG00000005243	76.7327622145179	-0.295062557599008	0.308370622032901	0.914239187521432	0.338992133866578	0.514623872256037
ENSG00000005249	68.9340826540859	-0.418978617013847	0.306235083921707	1.87108587254478	0.17135076498932	0.317547105672482
ENSG00000005302	264.561740838593	0.205281464875097	0.170802205651146	1.44368634890201	0.229543739388011	0.392003309623383
ENSG00000005339	1142.64220814134	-0.414289107029384	0.171894742234445	5.78829559859695	0.0161332234382595	0.0511959380635132
ENSG00000005436	435.64113683109	0.010029349352031	0.178248698073893	0.00374719164491921	0.951188534049189	0.9695495179927
ENSG00000005448	579.791815540787	0.180202411349017	0.116143474839514	2.40700610549133	0.120793185985124	0.246918208575752
ENSG00000005469	169.565903673721	-0.618188766840184	0.260865262665236	5.5650219811132	0.0183227803104562	0.0568321194443232
ENSG00000005471	10.7099683554076	-0.507865175150032	0.873630993390891	0.369009032509531	0.543544926392496	0.698279047998666
ENSG00000005483	944.66811122711	-0.673783236984688	0.101431093839073	43.8967479497587	3.46163560596174e-11	6.46769457338267e-10
ENSG00000005486	1115.93370042435	-0.630186382702151	0.0969743013967446	42.046178596615	8.91432246000647e-11	1.58843688279128e-09
ENSG00000005513	13.349875906519	-0.149904245712623	0.761233900063377	0.0388539988625851	0.843738189257265	0.906941316820941
ENSG00000005700	1844.41969699424	0.266282998602795	0.0869202613202912	9.37645693222963	0.00219789949606688	0.00958882097528423
ENSG00000005801	407.264094534925	-0.0237493666583485	0.154373535678937	0.0242761742932558	0.876184259756377	0.926296244825761
ENSG00000005810	1007.08432683115	-0.203812508678343	0.139473209072768	2.13266278112324	0.144190083031138	0.280307896884195
ENSG00000005812	555.461663332502	0.159025011017923	0.122551674388963	1.68310672949106	0.194512152217336	0.347278680177741
ENSG00000005882	721.037918550314	0.232720185081721	0.133888984626168	3.01668032510017	0.0824120039735652	0.185582164864356
ENSG00000005884	11936.3923277569	0.715086717133149	0.0526693073252417	182.729877219986	1.2285747119749e-41	1.58797865756756e-39
ENSG00000005889	291.45991338223	-0.488762161463566	0.173984685978801	7.87208441762053	0.00502037498240661	0.0193486637061154
ENSG00000005893	1270.25376461386	0.0494772045985639	0.116723786077821	0.179666999933261	0.671659571819263	0.79600789654626
ENSG00000005961	32.4043136312896	0.0444345979657857	0.567326010787233	0.00864268257298306	0.925930549133828	0.955178650276553
ENSG00000005981	10.3379644783067	0.407144083292733	0.868117246092614	0.244510553123021	0.620967168543736	0.758633798347853
ENSG00000006007	1667.82072735325	-0.0128048344407638	0.111007171304425	0.0133236017636023	0.908105960036493	0.944534904385783
ENSG00000006015	624.303198575651	0.237829157565731	0.119253441887263	3.97415121374948	0.0462037339708378	0.119333234771087
ENSG00000006016	23.2883958881389	-0.764893101521164	0.624902511343037	1.48413471930074	0.223128725968656	0.384230416959347
ENSG00000006025	908.605591163434	-0.863241822785443	0.110032009815369	60.9932511860433	5.72707996197542e-15	1.597311190683e-13
ENSG00000006042	295.977277885382	0.479096194738977	0.197387435365881	5.86755789031608	0.0154224321101609	0.0493107853328387
ENSG00000006047	11.0657648662357	-0.503005081657714	0.814075369457326	0.385912562371239	0.534455795900219	0.691364032223803
ENSG00000006062	803.223739190623	-0.209473938564242	0.116216130086323	3.24793102153298	0.0715136749884469	0.166704825141305
ENSG00000006118	1403.39043495788	0.529345176033763	0.0911058010650954	33.639036269984	6.63477829309505e-09	8.93579782553703e-08
ENSG00000006125	6256.2569546615	0.0710131633888242	0.0710976326369985	0.997605058841387	0.317890708283344	0.49202298236684
ENSG00000006194	638.495931378772	-0.0107035412646352	0.129134299294578	0.00694155458401724	0.933600284435742	0.95923735086488
ENSG00000006282	2369.4686721104	0.80018177375418	0.0903010929801515	77.7400500141731	1.17533854235241e-18	4.49378886391695e-17
ENSG00000006283	36.6036248675226	-0.272211598243547	0.466515186190743	0.340051410154693	0.559799548507013	0.711247665796763
ENSG00000006327	2057.4267060178	0.0312308670761508	0.0742055973918948	0.177148983812074	0.673834894410954	0.797296104057776
ENSG00000006377	119.961550772695	0.165656773682722	0.243791401804612	0.461936689835866	0.496720246891653	0.659703602190279
ENSG00000006432	824.07586621553	-0.573524225155038	0.110542173065097	26.8187280018394	2.23461229473058e-07	2.39441259954899e-06
ENSG00000006451	1548.3745208991	0.714907569935429	0.0836805670351606	72.5593933118771	1.62079931088936e-17	5.59208049095691e-16
ENSG00000006453	3383.76136090055	0.406505293585171	0.0758232730023218	28.6688485313331	8.58740667192692e-08	9.75304154477208e-07
ENSG00000006459	335.618519109082	-0.117117349724193	0.224043214701764	0.273992595508687	0.600665993156614	0.744066299633282
ENSG00000006468	450.209862325004	0.287011520110985	0.149577548850574	3.6765933356391	0.0551814879199002	0.13696522940279
ENSG00000006530	510.799326605242	-0.380219632202949	0.126172033119791	9.06785185838229	0.00260142493254173	0.0111004384901756
ENSG00000006534	2227.44025737915	0.131587182425892	0.0862444357054654	2.32717052634754	0.12713277720821	0.255646292464525
ENSG00000006555	546.313432175679	0.134263005598399	0.138128671924927	0.944655623517363	0.331083403502674	0.506569306419286
ENSG00000006576	723.770269675981	-0.388003091327119	0.131610424065652	8.66890182905277	0.00323686192710142	0.0133992467919208
ENSG00000006607	1258.04318637711	-0.819138951784669	0.115875051042245	49.4734274731893	2.0107691830793e-12	4.35331528136668e-11
ENSG00000006611	835.947430643762	0.0862176572646723	0.106154643365255	0.659563597808472	0.4167140519337	0.591306519702744
ENSG00000006625	2095.38841864219	-0.000920139922440187	0.0776233982865425	0.000142861115904225	0.990463549913943	0.992862907343838
ENSG00000006634	736.779246159275	-0.439837001537204	0.141438322665701	9.63652241826462	0.00190746036301627	0.00849067424503774
ENSG00000006652	878.2370445515	-0.233202080406053	0.0987822364887308	5.57002775857512	0.0182704711171898	0.056700333228763
ENSG00000006695	297.175506896897	0.182023491413162	0.167368147888273	1.18226058379052	0.27689626570962	0.447095095502365
ENSG00000006704	761.193302883432	0.0410575110426009	0.104335140982081	0.155104354567271	0.693704411338312	0.810422038732306
ENSG00000006712	1066.47332712104	0.210460411033117	0.0996112325589833	4.46159648467709	0.0346650845752709	0.0952258945033611
ENSG00000006715	2101.82801534965	0.0230390290339519	0.0913306420533845	0.0637646575243025	0.80064174770492	0.881668270166027
ENSG00000006740	336.825653101189	-0.273317683319991	0.151523940810237	3.2494970230794	0.0714453786775477	0.166590462936877
ENSG00000006744	988.300292764727	0.398088353885381	0.112604857399635	12.4660399448689	0.000414417732801648	0.00223814004743516
ENSG00000006756	505.452213812514	-0.716917125582942	0.175619150171416	16.525146760381	4.80091181852996e-05	0.000328014961329147
ENSG00000006757	307.329817751148	0.109475204243704	0.18250580788668	0.359669989761265	0.548689571866581	0.702237907287654
ENSG00000006831	2069.16866069622	-0.122170988697147	0.0788089343840478	2.40255702916249	0.121137100601142	0.247475180751567
ENSG00000006837	12.8824731103952	-0.255304284174918	0.773729470102503	0.108493021262817	0.741866375543011	0.844115466062603
ENSG00000007038	655.662827584667	0.148165046509108	0.113893948594964	1.69198851063845	0.193339047013803	0.345647429219557
ENSG00000007047	422.072868018354	0.0993931812107573	0.186155014850077	0.285172110089889	0.593331097973188	0.738147867899413
ENSG00000007080	1171.52663758036	0.154608165435041	0.0919194756091991	2.8284692473091	0.0926065902758747	0.202877073561618
ENSG00000007129	5.97427554555885	0.186097887722099	1.13539327524378	0.0273943189873762	0.868540775207846	0.921164725978277
ENSG00000007168	1968.79435038192	0.111800327295923	0.130805029059485	0.730264090796027	0.392797599783395	0.568396172026126
ENSG00000007202	2474.90278280567	-0.260845128586307	0.127588922463629	4.17420573094356	0.0410437965088133	0.108968682094615
ENSG00000007255	1109.47536783613	-0.225396198935165	0.105223863475831	4.58453936046213	0.0322616417353547	0.0896329218569687
ENSG00000007306	778.025943866769	-0.27836767949232	0.135468503728948	4.21684426426317	0.040024534032398	0.106847245598202
ENSG00000007314	32.4458535340941	-0.346835475193736	0.516858296937184	0.459093166496402	0.498048088194671	0.660555393792152
ENSG00000007341	242.349521774952	0.216050878124813	0.163900221784748	1.73717309851753	0.187497412818382	0.338462602006971
ENSG00000007372	192.036719214034	0.725316917395154	0.240754435348778	8.964819419888	0.00275227900870023	0.0116551277336646
ENSG00000007376	694.879387168768	0.0501922304020469	0.112169973980063	0.200226250692957	0.65453828493563	0.783726449712071
ENSG00000007384	597.226641303136	0.259642250004249	0.125748931217835	4.26075606215819	0.0390025588519198	0.10471621753453
ENSG00000007392	336.412151903793	0.588457026677509	0.169604522058797	11.9795036087911	0.000537889104663972	0.00281797921741681
ENSG00000007516	176.17254884265	-0.57735442073956	0.230737341778872	6.22676705017854	0.0125833269430345	0.0417196061740729
ENSG00000007520	815.062811231734	0.12414733066069	0.117447773888217	1.11703846234531	0.290557044419419	0.46152769402636
ENSG00000007541	567.250227224908	-0.236186139459103	0.122423272990118	3.72003696680703	0.0537631806715696	0.134252925206399
ENSG00000007545	458.484589806673	0.097026610946864	0.22163394201752	0.192810251528186	0.660587889777458	0.787485873146505
ENSG00000007866	327.725860014963	-0.259764598365933	0.143173978247212	3.29057500784845	0.0696786165831083	0.163727260781364
ENSG00000007923	1086.89520790724	-0.104252074608045	0.0933118053735885	1.2480438599989	0.263926418537211	0.432768981548804
ENSG00000007944	146.859648286678	0.50826789419005	0.215387515094626	5.55937050060204	0.0183820228667137	0.0569598480723466
ENSG00000007968	210.477340253057	-0.227301514284987	0.204449774870596	1.23535546552526	0.266368050036398	0.435564069734744
ENSG00000008018	2004.16000445154	0.541072815853422	0.0750287916354223	51.824040824961	6.07039678316038e-13	1.39999031004445e-11
ENSG00000008083	209.921120792596	0.695847461051368	0.175208575492714	15.7371359478073	7.27811862004264e-05	0.000474433626266987
ENSG00000008086	172.528419369945	-0.0335650609743047	0.27541195268729	0.0203105135513297	0.886673264363698	0.932603445605104
ENSG00000008128	383.219049805549	-0.2983185030962	0.166640230511762	3.20159987917001	0.0735662716729006	0.170434433570711
ENSG00000008130	1640.7693024381	0.0124009076008613	0.0999682402422942	0.0154846738381593	0.900968939258475	0.940217028858033
ENSG00000008256	845.164753603962	0.113307465596113	0.118174184351448	0.919327846944526	0.337651519614179	0.51317342222864
ENSG00000008277	94.9433428528869	-0.00890243074798159	0.429465393851414	0.0160591386493678	0.899158329837581	0.938949853658924
ENSG00000008282	2778.59650185983	-0.708458626323285	0.0710217296656272	98.830735791665	2.75032552745156e-23	1.4747875583734e-21
ENSG00000008283	2454.24524757633	-0.0766161827417432	0.0739652600871879	1.07313929363728	0.300237428850777	0.472222327251676
ENSG00000008294	3267.71795438069	0.587947819567593	0.078545264130713	55.7290324217936	8.31807399536277e-14	2.10319768758662e-12
ENSG00000008300	1584.55581722052	-0.507909958574963	0.106072083152346	22.8351963092742	1.76503586133512e-06	1.60138402924695e-05
ENSG00000008311	159.396539212401	0.215719191436005	0.245841264833801	0.769043330199686	0.380513168570122	0.556112402298077
ENSG00000008323	409.734310375422	0.212367890907778	0.144197832543227	2.16866808838644	0.140848177132615	0.27541662094098
ENSG00000008324	506.696618995741	-0.0249545988563554	0.138572602766669	0.0324516216449595	0.85704004156037	0.914880340204968
ENSG00000008382	157.574446748619	-0.158971406419521	0.258777678924932	0.37889001632788	0.538197880222338	0.694021506689164
ENSG00000008394	3477.07273226662	0.0539464428547099	0.0744820529586031	0.524570996895974	0.46889831129588	0.635819208615411
ENSG00000008405	402.471090899629	0.386500056518832	0.139354624673622	7.68303549312176	0.00557423264496122	0.0210476802726681
ENSG00000008441	295.474333562967	0.401005130946522	0.181135631935436	4.88879045421843	0.0270316177414332	0.0778884743439732
ENSG00000008513	2971.2427179294	-0.406375844296436	0.0736544102979408	30.370689361192	3.56880127582546e-08	4.28329075906103e-07
ENSG00000008517	635.693695774306	0.942936691430641	0.115112157278165	66.62890728624	3.27744486523617e-16	1.01912648233196e-14
ENSG00000008710	1107.3722345741	-0.763165841081868	0.111560103991692	46.3941701437072	9.67028040268734e-12	1.94077933458337e-10
ENSG00000008838	2483.73680253565	-0.167321211457778	0.0815324948019556	4.20954032711013	0.0401972286360059	0.107209116103422
ENSG00000008853	483.756434872691	-0.171134249926104	0.183163971650875	0.872748371930001	0.350195565176137	0.526326552312626
ENSG00000008869	632.768014948011	0.0414220493070952	0.129248820691241	0.102701585359227	0.748611401160245	0.848390333579496
ENSG00000008952	6540.54610175998	0.221931501543508	0.0677669273324824	10.7156333851966	0.00106234085692074	0.00511388094548841
ENSG00000008988	9816.33481902662	0.0129983327009632	0.0776065409628378	0.0280545876873504	0.866980551640558	0.920406841685117
ENSG00000009307	12323.2114144578	0.364926575309124	0.0740175349855359	24.2467787375734	8.47487031220823e-07	8.18654510917159e-06
ENSG00000009335	3141.48423582701	-0.353473324097241	0.082274082782084	18.4220101585008	1.77001627102189e-05	0.000132426271335201
ENSG00000009413	228.293994406189	-0.034640891230956	0.20163149921806	0.0305650097829542	0.861214381379889	0.917361648459886
ENSG00000009694	242.030342135131	-0.497820030729696	0.169549830347988	8.60477002357798	0.00335283703059291	0.0137932267355471
ENSG00000009724	25.283783320107	-1.2582912232781	0.550482863794833	5.14133480671389	0.0233626786482836	0.0690396850688061
ENSG00000009765	128.013775789235	-0.759688299877574	0.337243353660326	4.98748847061091	0.0255312393781601	0.0741823630313258
ENSG00000009780	82.2057395264673	-0.0155718788779267	0.345673433566035	0.00589109360502249	0.938819675091552	0.962037437734331
ENSG00000009830	346.244617557644	-0.291409477427169	0.214050176843269	1.84836723394899	0.173973414189524	0.320930826899836
ENSG00000009844	1366.91535588281	0.340862447746236	0.101390529617299	11.2819422961958	0.000782646307696843	0.00390646514389318
ENSG00000009954	3182.98347479564	-0.418207112421998	0.0754798626339713	30.6200539745592	3.13833143565367e-08	3.80643560682924e-07
ENSG00000010017	629.51032288581	0.836395342990381	0.115218162842286	52.3744606671151	4.58650024145093e-13	1.07059547415e-11
ENSG00000010030	122.923035190638	0.741129102279757	0.231187056841813	10.248266499348	0.00136813105535348	0.00639568957590343
ENSG00000010072	512.641200956331	0.026236761495488	0.122951350849874	0.0455548223082189	0.830987093038192	0.899352127132328
ENSG00000010165	1240.37315756863	0.320973337126062	0.107324833742019	8.9296418817452	0.00280579354925197	0.0118412144914825
ENSG00000010219	288.521754573655	0.139304908931669	0.186178385303902	0.559479360533565	0.454470092190356	0.624022672961548
ENSG00000010244	4369.3137265029	-0.0331739252994709	0.0653409492853563	0.257769790689807	0.611656495006285	0.752834742290283
ENSG00000010256	4072.24830642188	0.321224264162546	0.0704063296096905	20.78073519725	5.1498399366524e-06	4.28205605870473e-05
ENSG00000010270	1480.2312104299	0.167160806686998	0.0924543965968877	3.26716506447659	0.0706796657970611	0.165406270991095
ENSG00000010278	6022.21269267204	0.723222051180362	0.0576463197030181	156.139345696419	7.89255280295055e-36	8.08869908562743e-34
ENSG00000010292	1498.30803137782	-0.266953645692787	0.105294715155109	6.42084753841097	0.0112788320485262	0.0379540258559304
ENSG00000010310	70.9469146427644	-0.796657261695076	0.312103819413649	6.47096911086476	0.0109650723243765	0.0370855404526851
ENSG00000010318	60.5423939982625	0.682375280137552	0.356333672638003	3.64267297050557	0.0563164511229883	0.139124366488398
ENSG00000010319	50.2571844092978	1.00038051834949	0.475429561803833	4.33930324120471	0.0372421612064392	0.100881174866363
ENSG00000010322	1298.05147104444	0.540010392964371	0.102284150780486	27.7624750741194	1.37160876757576e-07	1.51603470672701e-06
ENSG00000010361	412.584316839161	-0.265988675235627	0.133603699893505	3.95999686355898	0.0465937901865678	0.120107820513671
ENSG00000010404	824.116619070146	-0.467786752071714	0.105840141964013	19.5014981602991	1.00520813086889e-05	7.94623679901832e-05
ENSG00000010438	551.256070999996	0.563892285594545	0.12594947165625	19.9793537309547	7.82828772239331e-06	6.31807750940597e-05
ENSG00000010539	142.696877585508	0.177288233895017	0.235375643998138	0.566894077474622	0.451495773624035	0.621540548784058
ENSG00000010626	67.9303342922799	-0.0786527092517128	0.330481024233739	0.0566479035297789	0.811874733829005	0.88808071089526
ENSG00000010704	170.795056323307	0.30005652865802	0.23514057874903	1.62605456239147	0.202249627639584	0.357810372902716
ENSG00000010803	508.582755808291	-0.0763270077551869	0.151444356336464	0.254341382582624	0.614034630467035	0.754300687405407
ENSG00000010818	716.730460345711	-0.863215645712154	0.1146556889394	56.2485290709062	6.38655941699894e-14	1.62192388713228e-12
ENSG00000011007	866.093025889436	0.233083039800702	0.107105084924904	4.73376862881662	0.0295760127414109	0.08362578250033
ENSG00000011009	685.937028257844	-0.103783400921258	0.107009183933858	0.940584913462274	0.33212746227179	0.507161467582216
ENSG00000011021	353.84446733058	-0.211426671144315	0.161192330263928	1.71861138239959	0.189871888692231	0.341139119517577
ENSG00000011052	418.686106937992	0.753437562064748	0.137359130622568	29.9348646102805	4.46806008488773e-08	5.27877221488782e-07
ENSG00000011114	800.295714917694	0.735545569434483	0.112129241660934	42.7726101330562	6.14870745785463e-11	1.11747757785983e-09
ENSG00000011132	253.007644537715	0.093098013231565	0.220882991122521	0.178136676183328	0.672979465849048	0.796773829277839
ENSG00000011143	246.597802518902	-0.0496278491339859	0.170546854487829	0.0847754659540882	0.770927219209495	0.863878652562459
ENSG00000011198	524.322837499118	-0.00164759232440997	0.12711438774804	0.00021445190321856	0.988316055332256	0.991809147595728
ENSG00000011201	22.6136756682815	0.0621333766281485	0.674879325823635	0.0121406556635719	0.912262940824747	0.947183329628242
ENSG00000011243	1179.33396003426	0.0270162114850438	0.0933414896750168	0.0838352189915668	0.772165786398712	0.864409250780238
ENSG00000011258	1117.66957386902	-0.0316735325221388	0.10330298022148	0.0940442977615561	0.759097286197559	0.855905539804812
ENSG00000011260	2528.07921850979	0.411500252755752	0.0681606355531826	36.3724903557335	1.62987540869938e-09	2.41277282723703e-08
ENSG00000011275	749.835542066006	-0.235158510138255	0.114537844181219	4.21124399514814	0.0401568772229392	0.107144605347963
ENSG00000011295	1229.37613709351	-0.0322917133788766	0.0903924135668233	0.127632955112233	0.720899008004955	0.829742877368807
ENSG00000011304	6787.7421830532	0.124079533868334	0.0796809187951603	2.42418124189396	0.119475651646741	0.245034729013802
ENSG00000011332	61.3528164255664	0.670528577710631	0.339267309812424	3.88912523075201	0.0485997308608463	0.123725894424332
ENSG00000011347	510.223104829195	-0.134407910790286	0.168222969452379	0.637922597060324	0.424464057454328	0.598636151049089
ENSG00000011376	908.004962174977	0.0907834000518402	0.117611288564413	0.595694170964151	0.440225626952497	0.612342518891287
ENSG00000011405	1841.79902919393	0.246267459059332	0.115106701980453	4.57112943420697	0.0325151216736981	0.0902149689912263
ENSG00000011422	636.968166156862	0.95756042699536	0.1142141059732	69.7721540159113	6.6566002965026e-17	2.2086650792227e-15
ENSG00000011426	4130.9279689593	-0.0600004795332481	0.0754901721219712	0.631627254668729	0.426759053781813	0.600639266333577
ENSG00000011451	1012.71479243701	-0.0654595665484269	0.10260647336097	0.406950648690241	0.523521307432533	0.682271560927876
ENSG00000011454	1141.14813887283	-0.298439844166211	0.0963584787652269	9.58063178934189	0.00196640727342265	0.00872168347648662
